GEOID,NAME,total_renter_occupied_units,renter_occupied_5_9_units,renter_occupied_10_19_units,renter_occupied_50_plus_units,renter_occupied_20_49_units,renter_occupied_5_plus,pct_renter_occupied_5_9_units,pct_renter_occupied_10_19_units,pct_renter_occupied_20_49_units,pct_renter_occupied_50_plus_units,pct_renter_occupied_20_plus_units,pct_renter_occupied_10_plus_units,pct_renter_occupied_5_plus_units
11140,"Americus, GA Micro Area",5765,600,183,43,132,958,0.10407632263660017,0.03174327840416305,0.02289679098005204,0.007458803122289679,0.030355594102341718,0.06209887250650477,0.16617519514310494
11180,"Ames, IA Metro Area",17581,2314,3831,3623,1150,10918,0.13161936181104603,0.21790569364655024,0.06541152380410671,0.20607473977589444,0.27148626358000116,0.4893919572265514,0.6210113190375974
11220,"Amsterdam, NY Micro Area",6290,388,370,179,275,1212,0.061685214626391094,0.058823529411764705,0.04372019077901431,0.028457869634340223,0.07217806041335453,0.13100158982511922,0.19268680445151035
11260,"Anchorage, AK Metro Area",48832,6206,3610,4626,2250,16692,0.12708879423328964,0.07392693315858453,0.04607634338138925,0.09473296199213631,0.14080930537352557,0.2147362385321101,0.3418250327653997
11380,"Andrews, TX Micro Area",1484,20,100,23,21,164,0.013477088948787063,0.0673854447439353,0.014150943396226415,0.01549865229110512,0.029649595687331536,0.09703504043126684,0.1105121293800539
11420,"Angola, IN Micro Area",3187,231,161,351,255,998,0.0724819579541889,0.05051772827110135,0.08001255098839033,0.11013492312519611,0.19014747411358646,0.2406652023846878,0.3131471603388767
11460,"Ann Arbor, MI Metro Area",55088,12516,10043,3994,6806,33359,0.22720011617775196,0.18230830670926518,0.12354777810049375,0.07250217833284926,0.19604995643334303,0.3783582631426082,0.6055583793203602
11500,"Anniston-Oxford-Jacksonville, AL Metro Area",13747,1579,728,341,345,2993,0.11486142431075871,0.05295700880192042,0.025096384665745253,0.024805412089910526,0.04990179675565578,0.1028588055575762,0.21772022986833492
11540,"Appleton, WI Metro Area",25217,5257,3262,2107,1645,12271,0.20847047626601103,0.12935717968037436,0.06523377086885832,0.08355474481500574,0.14878851568386406,0.2781456953642384,0.48661617163024945
11580,"Arcadia, FL Micro Area",3613,509,28,20,50,607,0.14088015499584833,0.0077497924162745644,0.013838915029061722,0.005535566011624689,0.01937448104068641,0.027124273456960973,0.1680044284528093
11620,"Ardmore, OK Micro Area",5760,247,132,190,309,878,0.042881944444444445,0.022916666666666665,0.05364583333333333,0.03298611111111111,0.08663194444444444,0.10954861111111111,0.15243055555555557
11640,"Arecibo, PR Metro Area",20167,1328,1005,546,326,3205,0.06585015123716963,0.04983388704318937,0.01616502206575098,0.027073932662270046,0.04323895472802102,0.09307284177121039,0.15892299300838003
11660,"Arkadelphia, AR Micro Area",3174,412,216,158,35,821,0.12980466288594833,0.06805293005671077,0.011027095148078135,0.04977945809703844,0.06080655324511657,0.12885948330182734,0.25866414618777567
11680,"Arkansas City-Winfield, KS Micro Area",4538,138,97,171,254,660,0.030409872190392245,0.02137505509034817,0.05597179374173645,0.0376817981489643,0.09365359189070074,0.11502864698104892,0.14543851917144116
11700,"Asheville, NC Metro Area",61817,6899,4335,3207,3219,17660,0.11160360418655063,0.07012634065063009,0.052073054337803515,0.05187893297960108,0.1039519873174046,0.17407832796803469,0.2856819321545853
11740,"Ashland, OH Micro Area",5705,456,411,266,212,1345,0.07992988606485539,0.07204206836108677,0.0371603856266433,0.046625766871165646,0.08378615249780894,0.1558282208588957,0.2357581069237511
11780,"Ashtabula, OH Micro Area",11270,773,700,343,612,2428,0.06858917480035492,0.062111801242236024,0.05430346051464064,0.030434782608695653,0.08473824312333629,0.1468500443655723,0.21543921916592723
11820,"Astoria, OR Micro Area",6092,614,153,461,315,1543,0.10078791858174656,0.025114904793171373,0.05170715692711753,0.07567301378857517,0.12738017071569271,0.1524950755088641,0.2532829940906106
11860,"Atchison, KS Micro Area",1890,0,180,141,152,473,0,0.09523809523809523,0.08042328042328042,0.0746031746031746,0.15502645502645504,0.25026455026455025,0.25026455026455025
11900,"Athens, OH Micro Area",9922,983,681,825,713,3202,0.09907276758718,0.06863535577504536,0.07186051199354969,0.08314855875831485,0.15500907075186454,0.22364442652690988,0.3227171941140899
11940,"Athens, TN Micro Area",5253,614,127,49,176,966,0.11688558918713117,0.024176660955644393,0.03350466400152294,0.009328003045878545,0.04283266704740148,0.06700932800304588,0.18389491719017703
11980,"Athens, TX Micro Area",7302,320,243,244,126,933,0.043823609969871266,0.03327855382087099,0.01725554642563681,0.033415502602026845,0.05067104902766365,0.08394960284853464,0.12777321281840592
12020,"Athens-Clarke County, GA Metro Area",34843,3783,3603,2304,2268,11958,0.10857274057916942,0.10340671009958959,0.06509198404270586,0.06612519013862182,0.13121717418132767,0.23462388428091727,0.3431966248600867
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",761735,95409,120114,68932,86701,371156,0.12525222026032676,0.15768475913539484,0.11382042311302487,0.09049341306359823,0.2043138361766231,0.36199859531201795,0.48725081557234473
12100,"Atlantic City-Hammonton, NJ Metro Area",32538,3918,4587,1738,5000,15243,0.1204130555043334,0.140973630831643,0.15366648226688795,0.05341446923597025,0.20708095150285818,0.3480545823345012,0.4684676378388346
12120,"Atmore, AL Micro Area",4191,747,86,44,20,897,0.17823908375089478,0.02052016225244572,0.004772130756382725,0.010498687664041995,0.01527081842042472,0.03579098067287044,0.2140300644237652
12140,"Auburn, IN Micro Area",3929,532,270,348,175,1325,0.13540341053703234,0.0687197760244337,0.044540595571392214,0.08857215576482566,0.13311275133621786,0.20183252736065158,0.3372359378976839
12180,"Auburn, NY Micro Area",9062,627,643,511,880,2661,0.0691900242772015,0.07095563893180314,0.09710880600308983,0.05638931803133966,0.15349812403442947,0.22445376296623262,0.2936437872434341
12220,"Auburn-Opelika, AL Metro Area",23552,2440,2935,1611,1232,8218,0.10360054347826086,0.12461786684782608,0.052309782608695655,0.06840183423913043,0.12071161684782608,0.24532948369565216,0.348930027173913
12260,"Augusta-Richmond County, GA-SC Metro Area",71423,7950,4397,2180,2646,17173,0.11130868207720203,0.061562801898548083,0.03704688965739328,0.030522380745698165,0.06756927040309144,0.12913207230163953,0.24044075437884155
12300,"Augusta-Waterville, ME Micro Area",15099,2949,819,1201,483,5452,0.19531094774488378,0.054242002781641166,0.031988873435326845,0.07954169150274852,0.11153056493807537,0.16577256771971655,0.3610835154646003
12380,"Austin, MN Micro Area",4099,409,311,401,534,1655,0.09978043425225665,0.07587216394242498,0.13027567699438888,0.09782873871676019,0.22810441571114906,0.30397657965357405,0.4037570139058307
12420,"Austin-Round Rock, TX Metro Area",311077,30013,57103,38744,53066,178926,0.09648093558829486,0.18356548378697235,0.17058798946884535,0.12454794150644374,0.29513593097528906,0.4787014147622614,0.5751823503505563
12460,"Bainbridge, GA Micro Area",4392,110,71,67,0,248,0.025045537340619307,0.01616575591985428,0,0.015255009107468125,0.015255009107468125,0.031420765027322405,0.056466302367941715
12540,"Bakersfield, CA Metro Area",112518,10086,4372,2945,6066,23469,0.08963899109475817,0.0388560052613804,0.05391137418013118,0.026173590003377236,0.08008496418350841,0.11894096944488881,0.208579960539647
12580,"Baltimore-Columbia-Towson, MD Metro Area",350557,43977,67461,15024,48928,175390,0.12544892841962935,0.19243946062979772,0.13957216658061314,0.0428575096204041,0.18242967620101724,0.37486913683081496,0.5003180652504443
12620,"Bangor, ME Metro Area",18657,2569,1271,952,926,5718,0.13769630701613336,0.0681245645066195,0.049632845580747174,0.051026424398349146,0.10065926997909631,0.16878383448571582,0.30648014150184916
12660,"Baraboo, WI Micro Area",8163,1358,1050,722,268,3398,0.16636040671321817,0.12862918044836458,0.03283106700967781,0.08844787455592307,0.12127894156560089,0.24990812201396545,0.4162685287271836
12680,"Bardstown, KY Micro Area",4086,535,164,26,60,785,0.13093489965736663,0.040137053352912386,0.014684287812041116,0.006363191385217817,0.021047479197258932,0.06118453255017132,0.19211943220753794
12700,"Barnstable Town, MA Metro Area",19301,2091,943,871,1202,5107,0.10833635562924201,0.04885757214652091,0.06227656598103725,0.045127195482099376,0.10740376146313663,0.15626133360965752,0.26459768923889954
12740,"Barre, VT Micro Area",7261,1212,511,585,452,2760,0.16691915714088967,0.07037598126979755,0.062250378735711334,0.08056741495661754,0.1428177936923289,0.21319377496212644,0.3801129321030161
12780,"Bartlesville, OK Micro Area",6034,594,308,359,333,1594,0.09844216108717269,0.05104408352668213,0.05518727212462711,0.05949618826648989,0.114683460391117,0.16572754391779915,0.26416970500497183
12820,"Bastrop, LA Micro Area",3220,87,88,25,79,279,0.02701863354037267,0.02732919254658385,0.02453416149068323,0.007763975155279503,0.03229813664596273,0.05962732919254658,0.08664596273291926
12860,"Batavia, NY Micro Area",6480,574,171,355,371,1471,0.08858024691358024,0.02638888888888889,0.05725308641975309,0.05478395061728395,0.11203703703703703,0.13842592592592592,0.22700617283950617
12900,"Batesville, AR Micro Area",3977,172,131,113,124,540,0.043248679909479504,0.03293940155896404,0.0311792808649736,0.028413376917274327,0.059592657782247926,0.09253205934121198,0.13578073925069148
12940,"Baton Rouge, LA Metro Area",96620,8118,10520,6861,9511,35010,0.08401987166218174,0.10888014903746636,0.09843717656799834,0.07101014282757193,0.16944731939557028,0.27832746843303663,0.3623473400952184
12980,"Battle Creek, MI Metro Area",16379,1729,1951,2214,1580,7474,0.10556200012210758,0.11911594114414799,0.09646498565235972,0.13517308749007875,0.23163807314243848,0.3507540142865865,0.45631601440869407
13020,"Bay City, MI Metro Area",9788,948,697,494,1385,3524,0.09685328974254188,0.07120964446260727,0.1414997956681651,0.05046996322026972,0.19196975888843482,0.2631794033510421,0.360032693093584
13060,"Bay City, TX Micro Area",4323,590,471,164,186,1411,0.1364792967846403,0.10895211658570438,0.04302567661346287,0.037936618089289845,0.08096229470275272,0.1899144112884571,0.32639370807309737
13100,"Beatrice, NE Micro Area",2883,300,130,119,94,643,0.1040582726326743,0.045091918140825527,0.03260492542490461,0.04127644814429414,0.07388137356919876,0.11897329171002428,0.22303156434269858
13140,"Beaumont-Port Arthur, TX Metro Area",48781,9422,6419,1494,2907,20242,0.19314897193579467,0.13158811832475759,0.059592874274820115,0.030626678419876593,0.09021955269469671,0.22180767101945428,0.414956642955249
13180,"Beaver Dam, WI Micro Area",10472,1639,1285,912,506,4342,0.1565126050420168,0.12270817417876241,0.04831932773109244,0.08708938120702826,0.1354087089381207,0.25811688311688313,0.41462948815889994
13220,"Beckley, WV Metro Area",11796,962,348,363,491,2164,0.08155306883689387,0.029501525940996948,0.04162427941675144,0.030773143438453714,0.07239742285520516,0.10189894879620211,0.18345201763309596
13260,"Bedford, IN Micro Area",4143,471,184,121,172,948,0.11368573497465605,0.044412261646150135,0.04151580979966208,0.02920588945208786,0.07072169925174994,0.11513396089790007,0.22881969587255613
13300,"Beeville, TX Micro Area",3088,391,118,35,0,544,0.12661917098445596,0.03821243523316062,0,0.01133419689119171,0.01133419689119171,0.049546632124352334,0.17616580310880828
13340,"Bellefontaine, OH Micro Area",5049,432,449,91,22,994,0.0855614973262032,0.08892850069320657,0.004357298474945534,0.018023370964547435,0.02238066943949297,0.11130917013269954,0.19687066745890275
13380,"Bellingham, WA Metro Area",32293,3392,3731,3907,3325,14355,0.10503824358220047,0.11553587464775648,0.10296349053974546,0.12098597219211595,0.2239494627318614,0.3394853373796179,0.4445235809618184
13420,"Bemidji, MN Micro Area",5669,325,417,691,621,2054,0.057329334979714236,0.07355794672781796,0.10954312929970013,0.12189098606456165,0.23143411536426178,0.30499206209207974,0.36232139707179395
13460,"Bend-Redmond, OR Metro Area",24865,1854,1339,1161,1587,5941,0.07456263824653127,0.05385079428916147,0.06382465312688518,0.046692137542730744,0.11051679066961592,0.1643675849587774,0.23893022320530866
13500,"Bennettsville, SC Micro Area",3281,393,40,77,0,510,0.1197805547089302,0.0121914050594331,0,0.023468454739408718,0.023468454739408718,0.035659859798841814,0.15544041450777202
13540,"Bennington, VT Micro Area",3979,406,146,242,274,1068,0.10203568735863282,0.03669263634078914,0.06886152299572756,0.06081930133199296,0.12968082432772055,0.16637346066850967,0.2684091480271425
13620,"Berlin, NH-VT Micro Area",4538,398,123,254,120,895,0.0877038342882327,0.027104451300132216,0.026443367122080213,0.05597179374173645,0.08241516086381666,0.10951961216394887,0.19722344645218157
13660,"Big Rapids, MI Micro Area",4235,504,458,212,103,1277,0.11900826446280992,0.10814639905548996,0.024321133412042503,0.050059031877213694,0.0743801652892562,0.18252656434474615,0.30153482880755605
13700,"Big Spring, TX Micro Area",3824,71,327,223,421,1042,0.01856694560669456,0.08551255230125523,0.11009414225941423,0.05831589958158996,0.1684100418410042,0.25392259414225943,0.27248953974895396
13720,"Big Stone Gap, VA Micro Area",7507,554,404,205,245,1408,0.07379778873051818,0.05381643799120821,0.03263620620753963,0.027307846010390303,0.05994405221792993,0.11376049020913814,0.18755827893965632
13740,"Billings, MT Metro Area",21684,2262,1365,1097,2122,6846,0.10431654676258993,0.06294964028776978,0.09786017339974175,0.05059029699317469,0.14845047039291642,0.21140011068068623,0.31571665744327615
13780,"Binghamton, NY Metro Area",31885,3935,2680,1744,2005,10364,0.12341226281950761,0.08405206209816528,0.06288223302493336,0.05469656578328368,0.11757879880821703,0.2016308609063823,0.3250431237258899
13820,"Birmingham-Hoover, AL Metro Area",136075,20332,17984,10305,9047,57668,0.14941760058791106,0.13216241043542165,0.06648539408414478,0.07573029579276135,0.1422156898769061,0.27437810031232773,0.4237957009002388
13900,"Bismarck, ND Metro Area",17153,2001,2048,3267,1970,9286,0.11665597854602694,0.11939602401912201,0.11484871451058123,0.19046230980003498,0.30531102431061624,0.4247070483297382,0.5413630268757652
13940,"Blackfoot, ID Micro Area",3598,342,20,69,136,567,0.09505280711506392,0.005558643690939411,0.03779877709838799,0.01917732073374097,0.05697609783212896,0.06253474152306837,0.1575875486381323
13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",25511,2761,5244,1118,700,9823,0.10822782329191329,0.20555838657833875,0.02743914389871036,0.04382423268394026,0.07126337658265063,0.2768217631609894,0.38504958645290266
14010,"Bloomington, IL Metro Area",25094,4596,4961,2013,1969,13539,0.18315135092053877,0.19769666055630827,0.078464971706384,0.08021837889535346,0.15868335060173747,0.35638001115804574,0.5395313620785845
14020,"Bloomington, IN Metro Area",26952,4738,4615,2288,2100,13741,0.17579400415553575,0.17123033541110122,0.07791629563668745,0.08489165924606708,0.1628079548827545,0.33403829029385573,0.5098322944493915
14100,"Bloomsburg-Berwick, PA Metro Area",10458,627,502,749,369,2247,0.05995410212277682,0.048001529929240776,0.035283993115318414,0.07161981258366801,0.10690380569898641,0.1549053356282272,0.21485943775100402
14140,"Bluefield, WV-VA Micro Area",11325,1303,533,288,321,2445,0.1150551876379691,0.04706401766004415,0.028344370860927153,0.02543046357615894,0.05377483443708609,0.10083885209713024,0.21589403973509932
14180,"Blytheville, AR Micro Area",7363,544,203,78,10,835,0.07388292815428493,0.027570283851690885,0.0013581420616596495,0.010593508080945268,0.011951650142604917,0.0395219339942958,0.11340486214858074
14220,"Bogalusa, LA Micro Area",5346,47,28,169,70,314,0.008791619902731014,0.005237560793116348,0.013093901982790871,0.03161242050130939,0.04470632248410026,0.04994388327721661,0.05873550317994763
14260,"Boise City, ID Metro Area",79428,5492,4347,3753,6551,20143,0.06914438233368585,0.05472881099864028,0.08247721206627386,0.0472503399305031,0.12972755199677696,0.18445636299541723,0.2536007453291031
14300,"Bonham, TX Micro Area",3274,263,105,148,58,574,0.08032987171655467,0.03207086133170434,0.0177153329260843,0.04520464263897373,0.06291997556505803,0.09499083689676237,0.17532070861331706
14340,"Boone, IA Micro Area",2533,227,331,326,123,1007,0.08961705487564153,0.1306750888274773,0.04855902092380576,0.12870114488748519,0.17726016581129095,0.30793525463876825,0.3975523095144098
14380,"Boone, NC Micro Area",8010,584,1386,946,264,3180,0.07290886392009988,0.17303370786516853,0.03295880149812734,0.1181023720349563,0.15106117353308365,0.3240948813982522,0.3970037453183521
14420,"Borger, TX Micro Area",1372,186,62,16,45,309,0.13556851311953352,0.04518950437317784,0.03279883381924198,0.011661807580174927,0.04446064139941691,0.08965014577259475,0.22521865889212828
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",697398,84233,72214,77348,114267,348062,0.12078182042391862,0.10354775895543147,0.16384761642562784,0.11090940897450237,0.2747570254001302,0.3783047843555617,0.4990866047794803
14500,"Boulder, CO Metro Area",47801,6614,7024,5233,6424,25295,0.13836530616514298,0.14694253258300036,0.1343904939227213,0.10947469718206732,0.2438651911047886,0.39080772368778893,0.5291730298529319
14540,"Bowling Green, KY Metro Area",24137,2846,1724,1046,709,6325,0.11791026225297262,0.07142561213075362,0.029373990139619673,0.04333595724406513,0.0727099473836848,0.1441355595144384,0.26204582176741104
14580,"Bozeman, MT Micro Area",16254,1735,1273,911,611,4530,0.10674295558016489,0.07831918297034576,0.03759074689307247,0.05604774209425372,0.0936384889873262,0.17195767195767195,0.27870062753783686
14620,"Bradford, PA Micro Area",4513,323,82,142,437,984,0.07157101706182141,0.018169731885663638,0.0968313760248172,0.03146465765566142,0.12829603368047862,0.14646576556614224,0.21803678262796367
14660,"Brainerd, MN Micro Area",8830,556,587,1251,767,3161,0.06296715741789355,0.06647791619479049,0.0868629671574179,0.14167610419026047,0.22853907134767837,0.29501698754246886,0.3579841449603624
14700,"Branson, MO Micro Area",11284,1295,1210,662,348,3515,0.11476426799007444,0.10723147819922013,0.030840127614321162,0.0586671393123006,0.08950726692662177,0.1967387451258419,0.3115030131159163
14720,"Breckenridge, CO Micro Area",3291,484,582,650,51,1767,0.1470677605591006,0.17684594348222424,0.015496809480401094,0.19750835612275905,0.21300516560316013,0.3898511090853844,0.536918869644485
14740,"Bremerton-Silverdale, WA Metro Area",33968,3301,3354,2710,2586,11951,0.09717969853980217,0.09873999057936882,0.0761304757418747,0.07978097032501177,0.15591144606688648,0.2546514366462553,0.35183113518605746
14780,"Brenham, TX Micro Area",3199,145,107,143,157,552,0.045326664582682086,0.03344795248515161,0.0490778368240075,0.044701469209127855,0.09377930603313535,0.12722725851828695,0.17255392310096906
14820,"Brevard, NC Micro Area",3277,146,114,45,20,325,0.044552944766554775,0.03478791577662496,0.006103143118706134,0.0137320720170888,0.019835215135794934,0.054623130912419895,0.09917607567897467
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",111322,10198,7917,8880,19138,46133,0.09160812777348593,0.07111801800183253,0.17191570399381972,0.07976859919872083,0.25168430319254054,0.3228023211943731,0.414410448967859
15020,"Brookhaven, MS Micro Area",3155,137,48,12,12,209,0.043423137876386686,0.015213946117274169,0.003803486529318542,0.003803486529318542,0.007606973058637084,0.022820919175911253,0.06624405705229794
15060,"Brookings, OR Micro Area",3147,234,78,197,145,654,0.07435653002859867,0.02478551000953289,0.04607562758182396,0.06259930092151256,0.10867492850333652,0.1334604385128694,0.20781696854146806
15100,"Brookings, SD Micro Area",5220,830,1131,804,311,3076,0.15900383141762453,0.21666666666666667,0.05957854406130268,0.15402298850574714,0.2136015325670498,0.43026819923371645,0.589272030651341
15140,"Brownsville, TN Micro Area",2813,162,241,72,31,506,0.05758976182012087,0.08567365801635266,0.011020263064344117,0.025595449697831497,0.036615712762175616,0.12228937077852826,0.17987913259864913
15180,"Brownsville-Harlingen, TX Metro Area",41075,3877,2518,2288,2874,11557,0.09438831405964698,0.06130249543517955,0.06996956786366403,0.05570298234936093,0.12567255021302495,0.1869750456482045,0.2813633597078515
15220,"Brownwood, TX Micro Area",3886,315,102,177,158,752,0.08106021616057643,0.02624806999485332,0.040658775090066906,0.04554812146165723,0.08620689655172414,0.11245496654657745,0.1935151827071539
15260,"Brunswick, GA Metro Area",15407,1628,936,367,920,3851,0.10566625559810476,0.060751606412669565,0.059713117414162395,0.02382034140325826,0.08353345881742065,0.14428506523009021,0.249951320828195
15340,"Bucyrus, OH Micro Area",5328,623,191,286,90,1190,0.11692942942942942,0.035848348348348345,0.016891891891891893,0.053678678678678676,0.07057057057057058,0.10641891891891891,0.22334834834834835
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",161948,19420,9918,7059,16876,53273,0.11991503445550424,0.06124188010966483,0.10420628843826413,0.04358806530491269,0.14779435374317682,0.20903623385284165,0.32895126830834587
15420,"Burley, ID Micro Area",4457,318,160,176,42,696,0.0713484406551492,0.03589858649315683,0.009423378954453668,0.03948844514247252,0.04891182409692618,0.08481041059008301,0.1561588512452322
15460,"Burlington, IA-IL Micro Area",5192,546,337,333,357,1573,0.1051617873651772,0.0649075500770416,0.06875963020030816,0.06413713405238829,0.13289676425269645,0.19780431432973805,0.3029661016949153
15500,"Burlington, NC Metro Area",22391,2431,2426,1354,689,6900,0.10857040775311509,0.10834710374704122,0.030771292036979144,0.06047072484480372,0.09124201688178286,0.19958912062882408,0.30815952838193916
15540,"Burlington-South Burlington, VT Metro Area",29475,4388,1682,3705,2718,12493,0.14887192536047497,0.057065309584393556,0.09221374045801527,0.1256997455470738,0.21791348600508906,0.2749787955894826,0.42385072094995757
15580,"Butte-Silver Bow, MT Micro Area",5023,516,458,530,370,1874,0.10272745371292057,0.09118056938084809,0.07366115867011747,0.10551463268962771,0.17917579135974518,0.27035636074059327,0.37308381445351385
15620,"Cadillac, MI Micro Area",4207,364,91,197,208,860,0.08652246256239601,0.021630615640599003,0.049441407178512004,0.04682671737580223,0.09626812455431424,0.11789874019491324,0.20442120275730924
15660,"Calhoun, GA Micro Area",7307,606,682,270,211,1769,0.08293417271109894,0.09333515806760641,0.028876419871356234,0.03695086902969755,0.06582728890105378,0.1591624469686602,0.24209661967975912
15680,"California-Lexington Park, MD Metro Area",11767,1542,1555,754,605,4456,0.13104444633296508,0.13214923089997452,0.05141497408005439,0.06407750488654712,0.11549247896660152,0.24764170986657602,0.3786861561995411
15700,"Cambridge, MD Micro Area",4320,545,200,197,295,1237,0.1261574074074074,0.046296296296296294,0.06828703703703703,0.04560185185185185,0.11388888888888889,0.16018518518518518,0.2863425925925926
15740,"Cambridge, OH Micro Area",4631,454,138,197,179,968,0.09803498164543295,0.029799179442884904,0.0386525588425826,0.0425394083351328,0.0811919671777154,0.1109911466206003,0.20902612826603326
15780,"Camden, AR Micro Area",3519,344,56,45,16,461,0.09775504404660415,0.015913611821540212,0.004546746234725774,0.01278772378516624,0.017334470019892016,0.03324808184143223,0.13100312588803636
